name,new_name,grid_id,grid_name,carnegie_id,carnegie_name
ARIZONA-MIDWESTERN-UNIV,MIDWESTERN-UNIV,grid.260024.2,Midwestern University,143853,Midwestern University-Downers Grove
MIDWESTERN-UNIV-ARIZONA-COLL-OSTEOPATH-MED,MIDWESTERN-UNIV,grid.260024.2,Midwestern University,143853,Midwestern University-Downers Grove
SOUTHERN-ILLINOIS-UNIV,SOUTHERN-ILLINOIS-UNIV,grid.411026.0,Southern Illinois University System,149222,Southern Illinois University-Carbondale
SOUTHERN-ILLINOIS-UNIV-CARBONDALE,SOUTHERN-ILLINOIS-UNIV,grid.411026.0,Southern Illinois University System,149222,Southern Illinois University-Carbondale
SOUTHERN-ILLINOIS-UNIV-EDWARDSVILLE,SOUTHERN-ILLINOIS-UNIV,grid.411026.0,Southern Illinois University System,149222,Southern Illinois University-Carbondale
SOUTHERN-ILLINOIS-UNIV-SCH-MED,SOUTHERN-ILLINOIS-UNIV,grid.411026.0,Southern Illinois University System,149222,Southern Illinois University-Carbondale
SOUTHERN-ILLINOIS-UNIV-SOM,SOUTHERN-ILLINOIS-UNIV,grid.411026.0,Southern Illinois University System,149222,Southern Illinois University-Carbondale
SOUTHERN-ILLINOIS-UNIV-SCH-DENT-MED,SOUTHERN-ILLINOIS-UNIV,grid.411026.0,Southern Illinois University System,149222,Southern Illinois University-Carbondale
SOUTHERN-ILLINOIS-UNIV-MED,SOUTHERN-ILLINOIS-UNIV,grid.411026.0,Southern Illinois University System,149222,Southern Illinois University-Carbondale
SOUTHERN-ILLINOIS-UNIV-CABONDALE,SOUTHERN-ILLINOIS-UNIV,grid.411026.0,Southern Illinois University System,149222,Southern Illinois University-Carbondale
SOUTHERN-ILLINOIS-UNIV-SPRINGFIELD,SOUTHERN-ILLINOIS-UNIV,grid.411026.0,Southern Illinois University System,149222,Southern Illinois University-Carbondale
SOUTHERN-ILLINOIS-UNIV-SCH-LAW,SOUTHERN-ILLINOIS-UNIV,grid.411026.0,Southern Illinois University System,149222,Southern Illinois University-Carbondale
SOUTHERN-ILLINOIS-UNIV-HLTH-CARE,SOUTHERN-ILLINOIS-UNIV,grid.411026.0,Southern Illinois University System,149222,Southern Illinois University-Carbondale
UNIV-TEXAS-MED-SCH-HOUSTON,UNIV-TEXAS-MED-SCH,grid.267308.8,The University of Texas Health Science Center at Houston,229300,The University of Texas Health Science Center at Houston
UNIV-TEXAS-MED-SCH,UNIV-TEXAS-MED-SCH,grid.267308.8,The University of Texas Health Science Center at Houston,229300,The University of Texas Health Science Center at Houston
UT-HLTH-UNIV-TEXAS-MED-SCH,UNIV-TEXAS-MED-SCH,grid.267308.8,The University of Texas Health Science Center at Houston,229300,The University of Texas Health Science Center at Houston
UNIV-TEXAS-MED-SCH-SAN-ANTONIO,UNIV-TEXAS-MED-SCH,grid.267308.8,The University of Texas Health Science Center at Houston,229300,The University of Texas Health Science Center at Houston
UNIV-TEXAS-MED-SCH-UT-HLTH,UNIV-TEXAS-MED-SCH,grid.267308.8,The University of Texas Health Science Center at Houston,229300,The University of Texas Health Science Center at Houston
UNIV-TEXAS-MED-SCH-MEM-HERMANN-CANC-CTR,UNIV-TEXAS-MED-SCH,grid.267308.8,The University of Texas Health Science Center at Houston,229300,The University of Texas Health Science Center at Houston
DELL-UNIV-TEXAS-MED-SCH,UNIV-TEXAS-MED-SCH,grid.267308.8,The University of Texas Health Science Center at Houston,229300,The University of Texas Health Science Center at Houston
UTHLTH-UNIV-TEXAS-MED-SCH,UNIV-TEXAS-MED-SCH,grid.267308.8,The University of Texas Health Science Center at Houston,229300,The University of Texas Health Science Center at Houston
UNIV-TEXAS-MED-SCH-GALVESTON,UNIV-TEXAS-MED-SCH,grid.267308.8,The University of Texas Health Science Center at Houston,229300,The University of Texas Health Science Center at Houston
UNIV-TEXAS-MED-SCH-&-HLTH-SCI-CTR-HOUSTON,UNIV-TEXAS-MED-SCH,grid.267308.8,The University of Texas Health Science Center at Houston,229300,The University of Texas Health Science Center at Houston
UNIV-TEXAS-MED-SCH-HOUSTO,UNIV-TEXAS-MED-SCH,grid.267308.8,The University of Texas Health Science Center at Houston,229300,The University of Texas Health Science Center at Houston
UNIV-TEXAS-MED-SCH-&-HLTH-SCI-CTR,UNIV-TEXAS-MED-SCH,grid.267308.8,The University of Texas Health Science Center at Houston,229300,The University of Texas Health Science Center at Houston
WICHITA-STATE-UNIV,WICHITA-STATE-UNIV,grid.268246.c,Wichita State University,156125,Wichita State University
WICHITA-STATE-UNIV-WICHITA,WICHITA-STATE-UNIV,grid.268246.c,Wichita State University,156125,Wichita State University
WICHITA-STATE-UNIV-LIB,WICHITA-STATE-UNIV,grid.268246.c,Wichita State University,156125,Wichita State University
WICHITA-STATE-UNIV-KANSAS,WICHITA-STATE-UNIV,grid.268246.c,Wichita State University,156125,Wichita State University
NORTHERN-ILLINOIS-UNIV,NORTHERN-ILLINOIS-UNIV,grid.261128.e,Northern Illinois University,147703,Northern Illinois University
NORTHERN-ILLINOIS-UNIV-LIB,NORTHERN-ILLINOIS-UNIV,grid.261128.e,Northern Illinois University,147703,Northern Illinois University
NORTHERN-ILLINOIS-UNIV-DEKALB,NORTHERN-ILLINOIS-UNIV,grid.261128.e,Northern Illinois University,147703,Northern Illinois University
HOUSTON-METHODIST-RES-INST,HOUSTON-METHODIST-RES-INST,grid.63368.38,Houston Methodist,190415,Cornell University
HOUSTON-METHODIST-RES-INST-&-HOSP-SYST,HOUSTON-METHODIST-RES-INST,grid.63368.38,Houston Methodist,190415,Cornell University
GENOM-MED-HOUSTON-METHODIST-RES-INST,HOUSTON-METHODIST-RES-INST,grid.63368.38,Houston Methodist,190415,Cornell University
HOUSTON-METHODIST-RES-INST-&-CANC-CTR,HOUSTON-METHODIST-RES-INST,grid.63368.38,Houston Methodist,190415,Cornell University
HOUSTON-METHODIST-RES-INST-CHAIR-AD-INTERIM,HOUSTON-METHODIST-RES-INST,grid.63368.38,Houston Methodist,190415,Cornell University
HOUSTON-METHODIST-RES-INST-METHODIST,HOUSTON-METHODIST-RES-INST,grid.63368.38,Houston Methodist,190415,Cornell University
UNIV-HOSP-CLEVELAND,UNIV-HOSP-CLEVELAND,grid.241104.2,University Hospitals of Cleveland,201645,Case Western Reserve University
UNIV-HOSP-CLEVELAND-MED-CTR,UNIV-HOSP-CLEVELAND,grid.241104.2,University Hospitals of Cleveland,201645,Case Western Reserve University
UNIV-HOSP-CLEVELAND-CASE-MED-CTR,UNIV-HOSP-CLEVELAND,grid.241104.2,University Hospitals of Cleveland,201645,Case Western Reserve University
CASE-UNIV-HOSP-CLEVELAND,UNIV-HOSP-CLEVELAND,grid.241104.2,University Hospitals of Cleveland,201645,Case Western Reserve University
UNIV-HOSP-CLEVELAND-CASE,UNIV-HOSP-CLEVELAND,grid.241104.2,University Hospitals of Cleveland,201645,Case Western Reserve University
UNIV-HOSP-CLEVELAND-&-OUTCOMES-RES-CONSORTIUM,UNIV-HOSP-CLEVELAND,grid.241104.2,University Hospitals of Cleveland,201645,Case Western Reserve University
UH-UNIV-HOSP-CLEVELAND-MED-CTR,UNIV-HOSP-CLEVELAND,grid.241104.2,University Hospitals of Cleveland,201645,Case Western Reserve University
UNIV-HOSP-CLEVELAND-CLEVELAND,UNIV-HOSP-CLEVELAND,grid.241104.2,University Hospitals of Cleveland,201645,Case Western Reserve University
RAINBOW-BABIES-&-CHILDRENS-UNIV-HOSP-CLEVELAND,UNIV-HOSP-CLEVELAND,grid.241104.2,University Hospitals of Cleveland,201645,Case Western Reserve University
UNIV-HOSP-CLEVELAND-CASE-WESTERN,UNIV-HOSP-CLEVELAND,grid.241104.2,University Hospitals of Cleveland,201645,Case Western Reserve University
UNIV-HOSP-CLEVELAND-MED-GRP,UNIV-HOSP-CLEVELAND,grid.241104.2,University Hospitals of Cleveland,201645,Case Western Reserve University
CASE-MED-CTR-UNIV-HOSP-CLEVELAND,UNIV-HOSP-CLEVELAND,grid.241104.2,University Hospitals of Cleveland,201645,Case Western Reserve University
UNIV-HOSP-CLEVELAND-SYST,UNIV-HOSP-CLEVELAND,grid.241104.2,University Hospitals of Cleveland,201645,Case Western Reserve University
UNIV-HOSP-CLEVELAND-SEIDMAN-CANC-CTR,UNIV-HOSP-CLEVELAND,grid.241104.2,University Hospitals of Cleveland,201645,Case Western Reserve University
UNIV-HOSP-CLEVELAND-MC,UNIV-HOSP-CLEVELAND,grid.241104.2,University Hospitals of Cleveland,201645,Case Western Reserve University
HAMPTON-UNIV,HAMPTON-UNIV,grid.256774.5,Hampton University,232265,Hampton University
HAMPTON-UNIV-MUSEUM,HAMPTON-UNIV,grid.256774.5,Hampton University,232265,Hampton University
HAMPTON-UNIV-SKIN,HAMPTON-UNIV,grid.256774.5,Hampton University,232265,Hampton University
HAMPTON-UNIV-MUSEUM-&-ARCHIVES,HAMPTON-UNIV,grid.256774.5,Hampton University,232265,Hampton University
HAMPTON-UNIV-PROTON,HAMPTON-UNIV,grid.256774.5,Hampton University,232265,Hampton University
HAMPTON-UNIV-VIRGINIA,HAMPTON-UNIV,grid.256774.5,Hampton University,232265,Hampton University
RUTGERS-ROBERT-WOOD-JOHNSON-MED-SCH,RUTGERS-ROBERT-WOOD-JOHNSON-MED-SCH,grid.430387.b,"Rutgers, The State University of New Jersey",186380,Rutgers University-New Brunswick
RUTGERS-ROBERT-WOOD-JOHNSON-MED-SCH-NEW-BRUNSWICK,RUTGERS-ROBERT-WOOD-JOHNSON-MED-SCH,grid.430387.b,"Rutgers, The State University of New Jersey",186380,Rutgers University-New Brunswick
RUTGERS-ROBERT-WOOD-JOHNSON-MED-SCH-CENTRASTATE,RUTGERS-ROBERT-WOOD-JOHNSON-MED-SCH,grid.430387.b,"Rutgers, The State University of New Jersey",186380,Rutgers University-New Brunswick
RUTGERS-ROBERT-WOOD-JOHNSON-MED-SCH-PISCATAWAY,RUTGERS-ROBERT-WOOD-JOHNSON-MED-SCH,grid.430387.b,"Rutgers, The State University of New Jersey",186380,Rutgers University-New Brunswick
RUTGERS-ROBERT-WOOD-JOHNSON-MED-SCH-NEW-JERSEY,RUTGERS-ROBERT-WOOD-JOHNSON-MED-SCH,grid.430387.b,"Rutgers, The State University of New Jersey",186380,Rutgers University-New Brunswick
RUTGERS-ROBERT-WOOD-JOHNSON-MED-SCH-&-ENVIRONM-&,RUTGERS-ROBERT-WOOD-JOHNSON-MED-SCH,grid.430387.b,"Rutgers, The State University of New Jersey",186380,Rutgers University-New Brunswick
RUTGERS-ROBERT-WOOD-JOHNSON-MED-SCH-UNIV,RUTGERS-ROBERT-WOOD-JOHNSON-MED-SCH,grid.430387.b,"Rutgers, The State University of New Jersey",186380,Rutgers University-New Brunswick
RUTGERS-ROBERT-WOOD-JOHNSON-MED-SCH-PRINCETON,RUTGERS-ROBERT-WOOD-JOHNSON-MED-SCH,grid.430387.b,"Rutgers, The State University of New Jersey",186380,Rutgers University-New Brunswick
WESLEYAN-UNIV,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
ILLINOIS-WESLEYAN-UNIV,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
OHIO-WESLEYAN-UNIV,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
INDIANA-WESLEYAN-UNIV,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
TEXAS-WESLEYAN-UNIV,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
NEBRASKA-WESLEYAN-UNIV,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
DAKOTA-WESLEYAN-UNIV,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
VIRGINIA-WESLEYAN-UNIV,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
SOUTHERN-WESLEYAN-UNIV,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
KANSAS-WESLEYAN-UNIV,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
OKLAHOMA-WESLEYAN-UNIV,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
N-CAROLINA-WESLEYAN-UNIV,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
TEXAS-WESLEYAN-UNIV-SCH-LAW,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
WESLEYAN-UNIV-ASTRON-DEPT,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
ILLINOIS-WESLEYAN-UNIV-IWU,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
SO-WESLEYAN-UNIV,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
TENNESSEE-WESLEYAN-UNIV,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
WEST-VIRGINIA-WESLEYAN-UNIV,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
TEXAS-WESLEYAN-UNIV-SCH-LAE,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
NEBRASKA-WESLEYAN-UNIV-LINCOLN,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
WESLEYAN-UNIV-MIDDLETOWN,WESLEYAN-UNIV,grid.268117.b,Wesleyan University,130697,Wesleyan University
MEHARRY-MED-COLL,MEHARRY-MED-COLL,grid.259870.1,Meharry Medical College,220792,Meharry Medical College
MEHARRY-MED-COLL-SOM,MEHARRY-MED-COLL,grid.259870.1,Meharry Medical College,220792,Meharry Medical College
CWHR-MEHARRY-MED-COLL,MEHARRY-MED-COLL,grid.259870.1,Meharry Medical College,220792,Meharry Medical College
MEHARRY-MED-COLL-SCH-DENT,MEHARRY-MED-COLL,grid.259870.1,Meharry Medical College,220792,Meharry Medical College
MEHARRY-MED-COLL-SCH-MED,MEHARRY-MED-COLL,grid.259870.1,Meharry Medical College,220792,Meharry Medical College
NOVA-SE-UNIV,NOVA-SE-UNIV,grid.261241.2,Nova Southeastern University,136215,Nova Southeastern University
NOVA-SE-UNIV-OCEANOG-CTR,NOVA-SE-UNIV,grid.261241.2,Nova Southeastern University,136215,Nova Southeastern University
NOVA-SE-UNIV-SCH-MED,NOVA-SE-UNIV,grid.261241.2,Nova Southeastern University,136215,Nova Southeastern University
LARGO-MED-NOVA-SE-UNIV,NOVA-SE-UNIV,grid.261241.2,Nova Southeastern University,136215,Nova Southeastern University
NOVA-SE-UNIV-NSU,NOVA-SE-UNIV,grid.261241.2,Nova Southeastern University,136215,Nova Southeastern University
NOVA-SE-UNIV-COM-MPH,NOVA-SE-UNIV,grid.261241.2,Nova Southeastern University,136215,Nova Southeastern University
NOVA-SE-UNIV-FLORIDA,NOVA-SE-UNIV,grid.261241.2,Nova Southeastern University,136215,Nova Southeastern University
NOVA-SE-UNIV-COLL-OSTEOPATH-MED,NOVA-SE-UNIV,grid.261241.2,Nova Southeastern University,136215,Nova Southeastern University
NOVA-SE-UNIV-PONCE,NOVA-SE-UNIV,grid.261241.2,Nova Southeastern University,136215,Nova Southeastern University
UNIV-MASSACHUSETTS-LOWELL,UNIV-MASSACHUSETTS-LOWELL,grid.225262.3,University of Massachusetts Lowell,166513,University of Massachusetts-Lowell
UNIV-MASSACHUSETTS-LOWELL-LOWELL,UNIV-MASSACHUSETTS-LOWELL,grid.225262.3,University of Massachusetts Lowell,166513,University of Massachusetts-Lowell
LSU-HLTH-SCI-CTR,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-SHREVEPORT,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-NEW-ORLEANS,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-SCH-MED-SHREVEPORT,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-CHILDRENS-HOSP,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-GASTROENTEROL,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
CHILDRENS-HOSP-&-LSU-HLTH-SCI-CTR,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-FWCC,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-NEW-ORLEAN,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-NEW-OREANS,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-NO,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-MONROE,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
OTOLARYNGOL-HNS-LSU-HLTH-SCI-CTR,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-SCH-MED,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-&-CHILDRENS-HOSP,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
WILLIS-KNIGHTON-LSU-HLTH-SCI-CTR,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-INTERNAL-MED,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-BATON-ROUGE,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
CHILDRENS-HOSP-LSU-HLTH-SCI-CTR,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
ENGEL-LSU-HLTH-SCI-CTR,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
GENET-LSU-HLTH-SCI-CTR,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-MOL-&-CELLULAR-PHYSIOL,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
MOL-&-CELLULAR-PHYSIOL-LSU-HLTH-SCI-CTR,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
OCHSNER-CHILDRENS-CTR-LSU-HLTH-SCI-CTR,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-LSU-HSC,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-SCH-DENT,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
LSU-HLTH-SCI-CTR-SURG-DEPT,LSU-HLTH-SCI-CTR,grid.279863.1,Louisiana State University Health Sciences Center New Orleans,159373,Louisiana State University Health Sciences Center-New Orleans
WESTERN-WASHINGTON-UNIV,WESTERN-WASHINGTON-UNIV,grid.281386.6,Western Washington University,237011,Western Washington University
WESTERN-WASHINGTON-UNIV-LIBS,WESTERN-WASHINGTON-UNIV,grid.281386.6,Western Washington University,237011,Western Washington University
WESTERN-WASHINGTON-UNIV-LIB,WESTERN-WASHINGTON-UNIV,grid.281386.6,Western Washington University,237011,Western Washington University
UNIV-ALASKA,UNIV-ALASKA,grid.175455.7,University of Alaska System,102553,University of Alaska Anchorage
WESTERN-UNIV-HLTH-SCI,WESTERN-UNIV-HLTH-SCI,grid.268203.d,Western University of Health Sciences,112525,Western University of Health Sciences
PACIFIC-WESTERN-UNIV-HLTH-SCI,WESTERN-UNIV-HLTH-SCI,grid.268203.d,Western University of Health Sciences,112525,Western University of Health Sciences
WESTERN-UNIV-HLTH-SCI-COMP-NORTHWEST,WESTERN-UNIV-HLTH-SCI,grid.268203.d,Western University of Health Sciences,112525,Western University of Health Sciences
WESTERN-UNIV-HLTH-SCI-SILVER-FALLS-DERMATOL,WESTERN-UNIV-HLTH-SCI,grid.268203.d,Western University of Health Sciences,112525,Western University of Health Sciences
WESTERN-UNIV-HLTH-SCI-PACIFIC,WESTERN-UNIV-HLTH-SCI,grid.268203.d,Western University of Health Sciences,112525,Western University of Health Sciences
WESTERN-UNIV-HLTH-SCI-COLL-VET-MED,WESTERN-UNIV-HLTH-SCI,grid.268203.d,Western University of Health Sciences,112525,Western University of Health Sciences
WESTERN-UNIV-HLTH-SCI-COMP,WESTERN-UNIV-HLTH-SCI,grid.268203.d,Western University of Health Sciences,112525,Western University of Health Sciences
WESTERN-UNIV-HLTH-SCI-PHARM-PRACTICE-&-ADM,WESTERN-UNIV-HLTH-SCI,grid.268203.d,Western University of Health Sciences,112525,Western University of Health Sciences
WESTERN-UNIV-HLTH-SCI-COMP-NW,WESTERN-UNIV-HLTH-SCI,grid.268203.d,Western University of Health Sciences,112525,Western University of Health Sciences
WESTERN-UNIV-HLTH-SCI-COMPNW,WESTERN-UNIV-HLTH-SCI,grid.268203.d,Western University of Health Sciences,112525,Western University of Health Sciences
WESTERN-UNIV-HLTH-SCI-COLL-PHARM,WESTERN-UNIV-HLTH-SCI,grid.268203.d,Western University of Health Sciences,112525,Western University of Health Sciences
WESTERN-UNIV-HLTH-SCI-COLL-PEDIAT-MED,WESTERN-UNIV-HLTH-SCI,grid.268203.d,Western University of Health Sciences,112525,Western University of Health Sciences
WESTERN-UNIV-HLTH-SCI-POMONA,WESTERN-UNIV-HLTH-SCI,grid.268203.d,Western University of Health Sciences,112525,Western University of Health Sciences
CVMM-WESTERN-UNIV-HLTH-SCI,WESTERN-UNIV-HLTH-SCI,grid.268203.d,Western University of Health Sciences,112525,Western University of Health Sciences
COMP-NORTHWEST-WESTERN-UNIV-HLTH-SCI,WESTERN-UNIV-HLTH-SCI,grid.268203.d,Western University of Health Sciences,112525,Western University of Health Sciences
CHILDRENS-HOSP-PITTSBURGH,CHILDRENS-HOSP-PITTSBURGH,grid.239553.b,Children's Hospital of Pittsburgh,215293,University of Pittsburgh
CHILDRENS-HOSP-PITTSBURGH-PUMC,CHILDRENS-HOSP-PITTSBURGH,grid.239553.b,Children's Hospital of Pittsburgh,215293,University of Pittsburgh
BLOOD-&-CHILDRENS-HOSP-PITTSBURGH,CHILDRENS-HOSP-PITTSBURGH,grid.239553.b,Children's Hospital of Pittsburgh,215293,University of Pittsburgh
ALLERGY-&-IMMUNOL-CHILDRENS-HOSP-PITTSBURGH,CHILDRENS-HOSP-PITTSBURGH,grid.239553.b,Children's Hospital of Pittsburgh,215293,University of Pittsburgh
TRANSLAT-GENOM-RES-INST,TRANSLAT-GENOM-RES-INST,grid.250942.8,Translational Genomics Research Institute,104151,Arizona State University 
TRANSLAT-GENOM-RES-INST-TGEN,TRANSLAT-GENOM-RES-INST,grid.250942.8,Translational Genomics Research Institute,104151,Arizona State University 
TRANSLAT-GENOM-RES-INST-NORTH,TRANSLAT-GENOM-RES-INST,grid.250942.8,Translational Genomics Research Institute,104151,Arizona State University 
TGEN-TRANSLAT-GENOM-RES-INST,TRANSLAT-GENOM-RES-INST,grid.250942.8,Translational Genomics Research Institute,104151,Arizona State University 
TRANSLAT-GENOM-RES-INST-TGEN-NORTH,TRANSLAT-GENOM-RES-INST,grid.250942.8,Translational Genomics Research Institute,104151,Arizona State University 
HONORHLTH-&-TRANSLAT-GENOM-RES-INST-TGEN,TRANSLAT-GENOM-RES-INST,grid.250942.8,Translational Genomics Research Institute,104151,Arizona State University 
TRANSLAT-GENOM-RES-INST-N,TRANSLAT-GENOM-RES-INST,grid.250942.8,Translational Genomics Research Institute,104151,Arizona State University 
GENET-BASIS-HUMAN-DIS-TRANSLAT-GENOM-RES-INST-TGE,TRANSLAT-GENOM-RES-INST,grid.250942.8,Translational Genomics Research Institute,104151,Arizona State University 
TRANSLAT-GENOM-RES-INST-VGPCC,TRANSLAT-GENOM-RES-INST,grid.250942.8,Translational Genomics Research Institute,104151,Arizona State University 
TRANSLAT-GENOM-RES-INST-TGEN-N,TRANSLAT-GENOM-RES-INST,grid.250942.8,Translational Genomics Research Institute,104151,Arizona State University 
TRANSLAT-GENOM-RES-INST-&-HONORHLTH,TRANSLAT-GENOM-RES-INST,grid.250942.8,Translational Genomics Research Institute,104151,Arizona State University 
HONORHLTH-&-TRANSLAT-GENOM-RES-INST,TRANSLAT-GENOM-RES-INST,grid.250942.8,Translational Genomics Research Institute,104151,Arizona State University 
CTR-PROTE-TRANSLAT-GENOM-RES-INST,TRANSLAT-GENOM-RES-INST,grid.250942.8,Translational Genomics Research Institute,104151,Arizona State University 
TRANSLAT-GENOM-RES-INST-DRUG-DEV-SERV,TRANSLAT-GENOM-RES-INST,grid.250942.8,Translational Genomics Research Institute,104151,Arizona State University 
TRANSLAT-GENOM-RES-INST-&-HONOR-HLTH,TRANSLAT-GENOM-RES-INST,grid.250942.8,Translational Genomics Research Institute,104151,Arizona State University 
TRANSLAT-GENOM-RES-INST-&-SCOTTSDALE-HEALTHCARE,TRANSLAT-GENOM-RES-INST,grid.250942.8,Translational Genomics Research Institute,104151,Arizona State University 
COLL-CHARLESTON,COLL-CHARLESTON,grid.254424.1,College of Charleston,217819,College of Charleston
COLL-CHARLESTON-LIBRARY,COLL-CHARLESTON,grid.254424.1,College of Charleston,217819,College of Charleston
COLL-CHARLESTON-MASTER-SCI-ENVIRONM-STUDIES-PROGR,COLL-CHARLESTON,grid.254424.1,College of Charleston,217819,College of Charleston
PHYS-&-ASTRON-COLL-CHARLESTON,COLL-CHARLESTON,grid.254424.1,College of Charleston,217819,College of Charleston
CLARK-UNIV,CLARK-UNIV,grid.254277.1,Clark University,165334,Clark University
LEWIS-&-CLARK-UNIV,CLARK-UNIV,grid.254277.1,Clark University,165334,Clark University
